id,ra,dec,mag
755,145.9442903,-28.8288451,14.000
756,207.6387189,5.0336493,16.341
757,154.6736485,40.5165063,14.561
758,261.2373710,-67.2916457,17.079
759,103.2840509,23.3356199,8.954
760,337.3661897,35.2219713,15.208
761,39.7526889,-2.7346984,16.011
762,21.7913573,-0.5470684,15.100
763,143.2642870,7.5946188,9.030
764,2.8633443,-39.0638620,13.132
765,346.5296114,-42.2597373,8.099
766,13.4323838,24.5420199,13.023
767,197.5863833,50.4912123,8.613
768,341.1017868,-3.7142806,10.492
769,132.6828876,-1.8060266,14.923
770,114.7252243,-72.3581571,15.980
771,355.3217846,38.2850063,15.270
772,17.3036099,-26.6477776,8.366
773,320.2486925,27.7192608,8.471
774,23.3497598,-6.1579733,11.406
775,300.4987889,-22.0801582,8.184
776,191.3819152,5.8924005,8.322
777,156.7135509,-10.9564047,11.518
778,114.9527384,-32.1084405,11.783
779,112.7369402,-15.1507511,8.873
780,168.7386557,-42.0645013,17.541
781,165.6411713,-64.2103628,17.634
782,65.6376844,-61.8434394,13.835
783,148.5236126,-7.1925744,17.554
784,55.5860161,40.2406762,11.730
785,155.6556853,-3.9040791,13.572
786,83.4852048,-56.6323302,9.717
787,140.7184387,-25.6803126,17.135
788,96.2904858,52.1325575,17.416
789,79.9459680,44.4704808,16.024
790,265.0126827,44.6183394,17.214
791,144.4782885,-70.8823140,10.110
792,107.1877362,15.4015133,16.988
793,228.2472179,-24.3797361,11.579
794,62.2388276,-3.3947664,16.279
795,351.6193256,39.1836444,8.314
796,282.0960662,-2.7983618,13.556
797,247.7433293,-10.4546775,16.983
798,185.7782682,-11.4803741,17.416
799,230.9392338,-9.4704754,11.435
800,341.0986943,68.2460491,10.223
801,76.4613569,9.4480560,11.117
802,0.9359771,-57.1151950,10.020
803,5.0930359,10.0125701,10.577
804,25.0315533,-10.3245360,15.259
805,85.6059125,10.4992258,16.538
806,295.4230644,-16.9395747,16.054
807,206.6619135,-36.3359362,12.152
808,111.9017048,8.1118838,9.851
809,317.0702800,-8.4303838,17.138
810,224.2852494,2.7107089,15.885
811,221.2102642,53.8388067,17.751
812,278.3372104,67.6681474,10.512
813,320.5268985,39.8667219,11.761
814,262.5890026,6.7478122,17.131
815,132.9932108,32.2924936,16.537
816,47.8671580,-19.5129693,12.618
817,112.8972120,27.4082715,11.733
818,343.8845133,-2.9277511,10.394
819,216.6485782,27.0945225,17.702
820,83.3890034,-7.4024853,10.323
821,230.9377071,-43.2634343,11.133
822,37.4534453,-31.5179583,17.895
823,240.0803245,-6.8920592,8.913
824,26.2321982,24.9207986,13.799
825,312.5459175,45.5225105,11.293
826,12.9578221,59.4909264,8.959
827,136.9265916,27.5438074,16.807
828,324.6172452,7.5228580,15.023
829,316.5052675,-37.2004709,17.890
830,117.7501828,-15.8581778,15.673
831,242.0012483,-9.6067659,10.332
832,273.8174611,53.5175900,15.666
833,164.3064452,-1.3069999,16.274
834,97.6313664,45.4767295,14.088
835,246.7156273,-21.8450586,17.232
836,136.1176308,66.6816170,15.358
837,6.1163447,-31.6204707,14.032
838,27.0124999,21.8301682,14.217
839,196.9129062,7.0176762,10.317
840,62.6382602,36.4982787,10.393
841,94.2806510,32.6773572,17.488
842,129.4660305,-6.0715280,10.011
843,31.4394480,-77.2268729,16.782
844,324.4899160,-13.2683984,12.408
845,155.3051460,53.2485274,11.003
846,340.6887920,25.8017649,16.107
847,128.1247243,69.9022208,17.187
848,206.1422877,43.6448128,11.248
849,231.8569848,-12.8049864,14.179
850,50.8153802,64.6053382,15.365
851,154.4227785,-59.9534962,10.554
852,238.0356824,-15.6462841,9.993
853,248.5440999,-15.3915372,17.013
854,154.7656218,35.0925330,12.941
855,272.0938546,64.3511288,16.565
856,241.1820726,-41.2620276,11.062
857,199.8909371,-65.2248100,13.270
858,340.0406671,16.8948748,10.294
859,83.7498094,-48.4906371,13.980
860,316.1176646,-13.9656358,8.252
861,66.9119888,29.4217923,10.619
862,315.3136612,55.4046819,17.299
863,324.7716578,-17.8117564,8.469
864,194.5104680,-6.7537142,14.272
865,299.0479324,45.2884430,10.797
866,236.8487232,62.8255885,11.762
867,59.3544972,-22.0646502,9.455
868,333.9522234,-21.3901047,8.682
869,132.5779480,-22.9092978,11.291
870,277.7811503,-55.2571823,14.440
871,26.5385694,-4.8624118,16.608
872,197.7250386,-54.2073592,13.399
873,109.5250253,42.1402420,14.213
874,136.1807407,14.2563655,10.437
875,54.4016395,-51.6083845,12.983
876,85.1300057,42.9692186,12.029
877,319.5373267,-15.4600500,9.975
878,284.2157144,46.0852541,17.617
879,313.6908307,52.0672032,10.022
880,172.3990408,69.0237138,13.488
881,19.3439192,68.2828976,9.672
882,129.4531001,6.5466276,9.334
883,333.8569514,-24.3042273,12.987
884,104.2866238,-38.8766021,12.764
885,95.2114566,-9.7122125,15.588
886,289.3376451,36.8609723,15.342
887,106.8561245,31.8791793,16.404
888,124.1095276,-36.3270677,13.350
889,295.9404308,-37.3146986,16.147
890,58.2771237,18.0448900,15.390
891,175.5799406,-57.1481275,14.003
892,274.6458384,-60.1266398,16.274
893,230.6274227,-51.3971421,17.522
894,124.4702330,39.9628075,15.125
895,65.6571654,24.7554448,14.572
896,253.0773951,-64.7869447,11.504
897,350.5480466,16.4148929,15.562
898,3.2092125,37.6036542,16.658
899,35.2136833,54.1244336,14.573
900,146.6719712,55.1663117,9.530
901,55.2786339,21.9942920,17.661
902,334.4702432,-25.5503275,11.304
903,162.0911358,-64.4669094,11.748
904,21.7210695,-0.5519036,17.029
905,77.8287217,4.0122520,16.362
906,5.0054868,-27.5642738,8.279
907,111.1845166,-14.2739517,14.519
908,46.6134965,-2.1980296,12.168
909,1.2562422,-55.5728291,10.219
910,136.1101868,25.3631908,9.681
911,83.6215439,-30.3696447,11.149
912,357.7581174,-33.6987012,17.747
913,214.9822159,-31.3848226,8.398
914,229.3039984,68.5083856,17.894
915,91.3915073,-78.2051326,14.352
916,351.4558393,-9.7450080,8.199
917,110.8265250,44.7759514,17.006
918,339.1246638,-1.2529546,13.412
919,223.0489518,24.8588990,16.268
920,211.1805941,58.6484823,16.816
921,350.2778706,-51.3378268,14.395
922,329.1645216,-5.8993361,11.004
923,36.6146554,34.8235141,13.290
924,258.6775901,-14.3331743,15.417
925,116.5994764,-16.4272689,12.580
926,257.0807402,-67.9646732,17.177
927,267.9761494,-64.7873758,10.974
928,145.8474456,34.0736917,8.326
929,231.5780173,2.1591930,14.308
930,102.9883118,-13.7277020,14.125
931,259.1356011,-4.8442098,8.508
932,257.0245151,37.9317669,10.291
933,234.7016544,57.8815324,16.715
934,58.4952190,44.3246827,11.680
935,30.9095502,-31.5116582,13.977
936,253.7883285,-52.0554231,9.921
937,90.2751128,-14.1582959,8.984
938,348.5527393,-52.8387832,15.262
939,46.6210514,41.6454783,11.772
940,246.7665566,11.6993408,10.274
941,41.3606508,-86.9687608,17.378
942,323.4231489,-23.5588985,13.728
943,18.0308181,-8.5387459,8.268
944,47.2478151,-18.8432436,11.859
945,350.3506221,23.7682279,8.981
946,267.1921372,-24.5757001,14.889
947,143.7493467,-32.9273855,9.778
948,49.9303615,13.3379008,15.185
949,3.1459950,19.4770400,8.831
950,45.8325058,20.6532905,14.918
951,73.5544201,77.2078309,11.737
952,149.5915458,-34.5978780,14.930
953,8.8515237,-45.0677677,15.566
954,89.7260608,-47.4835686,15.189
955,112.0059146,2.6260284,17.791
956,124.4686303,-41.6340575,9.966
957,150.2160860,33.3401009,12.970
958,24.0512589,-54.7481551,15.642
959,118.7277120,-30.4266452,12.312
960,310.8982387,50.9653846,15.382
961,111.5307346,-31.4233697,9.872
962,92.0385893,-49.8234683,16.817
963,222.7810311,-70.9483444,10.651
964,296.9677439,-65.9465062,15.216
965,170.1511096,-36.7587354,16.008
966,224.0636989,-5.6046353,16.877
967,140.1406665,-31.4551250,13.441
968,358.9068562,-31.1049951,8.729
969,116.3003320,-61.6830592,8.586
970,248.7525695,65.7606605,11.605
971,264.9771610,38.1676931,17.709
972,310.0807385,0.1223811,11.946
973,56.2660167,32.6123263,14.874
974,356.3873354,-2.0432103,17.874
975,62.5371183,21.3691856,13.884
976,105.6640959,-59.5022835,13.796
977,140.7658843,-27.6784112,14.344
978,121.1037618,12.4271696,13.964
979,196.2186776,-26.0320316,15.255
980,255.0322176,40.9515883,15.386
981,59.6738409,-17.6627080,9.126
982,169.5217464,-43.5698396,16.056
983,106.7118217,-46.3371768,10.618
984,317.5238014,14.7814976,12.452
985,100.4680515,23.5231267,14.940
986,126.4864486,33.3051578,17.150
987,48.9646228,-14.3180569,16.679
988,235.8130339,29.1618021,10.861
989,227.2858893,-27.0792839,9.783
990,268.9638444,36.0901789,17.705
991,336.5766556,45.9264406,15.609
992,108.5507986,3.6056288,12.460
993,109.8587451,25.7644936,12.423
994,355.9099482,29.8573807,12.688
995,265.7367105,27.5849590,11.738
996,179.5956140,-16.1195089,15.237
997,56.1676882,21.3258115,8.224
998,146.2568636,-21.2303965,8.886
999,62.7456757,31.9934288,17.378
1000,178.6368558,42.4723996,12.388
1001,236.0649053,29.4407641,17.058
1002,140.0272844,22.5071787,9.728
1003,168.8621717,15.5103829,16.778
1004,259.9393376,-1.4754039,14.842
1005,173.0901107,86.3698135,15.259
1006,165.8014572,80.7009625,13.148
1007,261.8985366,72.7739505,16.511
1008,2.7207083,58.0191106,13.887
1009,257.6804676,-35.2431048,10.507
1010,254.8725800,-1.9333008,8.982
1011,269.8029570,-19.8677017,8.629
1012,217.4074895,-3.6509342,17.365
1013,0.3495214,-9.1014133,17.982
1014,266.2534295,-3.2838818,14.747
1015,256.2362646,45.8586606,9.506
1016,170.2512135,-29.8173157,16.710
1017,100.6992879,5.7635431,15.670
1018,317.8216117,24.0316409,11.118
1019,200.5973574,60.5635582,16.436
1020,32.8127104,-10.2589664,8.651
1021,230.4226996,11.4449255,8.157
1022,263.5429143,28.5687419,15.764
1023,318.3315389,-67.0241887,8.968
1024,46.3557724,-45.3060821,13.554
1025,304.3831432,14.7151863,14.309
1026,52.7692925,36.5349045,11.007
1027,352.3500192,65.9716973,11.911
1028,163.3763075,49.2604578,9.389
1029,143.7390993,-5.0754080,17.323
1030,339.3912505,-42.9917262,15.444
1031,62.7199792,-22.9284449,12.588
1032,293.6567890,-23.5286714,8.952
1033,322.2972152,-30.5335184,13.009
1034,285.2784759,52.4061162,10.912
1035,158.7612374,71.0993957,16.265
1036,287.0293273,11.7839999,14.339
1037,196.7931805,37.1072053,9.222
1038,218.9592060,-22.1941747,8.605
1039,58.0082730,21.7017043,16.942
1040,177.5712737,-57.3120822,15.524
1041,241.5982610,-45.4860062,17.029
1042,306.3942810,-71.1270881,8.292
1043,104.5046007,-55.6643678,9.947
1044,144.2894690,-26.8966034,9.773
1045,281.2169037,-13.2749989,13.308
1046,10.7795200,-17.3171055,13.745
1047,236.9337103,53.3369165,9.840
1048,111.2272222,52.0811910,17.727
1049,109.1764621,14.3674802,16.428
1050,196.4879395,-10.6467020,14.211
1051,28.2780438,36.5636030,10.973
1052,118.3445017,-55.7104973,9.990
1053,163.9962512,-15.1964408,15.676
1054,60.4319884,36.0776377,13.051
1055,224.2127233,39.7347893,13.248
1056,287.8463265,48.9590132,12.764
1057,172.9494024,-28.1847258,16.306
1058,182.5943690,74.6095597,15.765
1059,158.1025265,-24.7214653,14.666
1060,77.2428972,-1.1914417,15.915
1061,151.9355868,23.5925270,17.646
1062,212.3743757,59.9393096,12.214
1063,123.1157700,41.1686806,14.949
1064,176.0282875,48.0623381,13.861
1065,317.5626391,-60.6287052,8.754
1066,239.0284316,0.2730293,16.473
1067,311.7159997,-1.8095587,17.820
1068,79.3718539,15.6385470,8.480
1069,261.9973525,42.7233703,9.283
1070,76.9426570,-6.0347219,15.143
1071,213.5220859,-65.4450752,17.919
1072,13.2659280,66.5086093,17.389
1073,93.6833320,11.3363044,17.625
1074,41.1649277,-31.4117948,14.731
1075,315.8425041,15.7181485,12.060
1076,74.4370683,-30.5518582,9.179
1077,250.4122273,-76.7516375,16.702
1078,151.3971933,47.3574140,15.643
1079,110.3902764,-47.5941998,10.730
1080,0.3688621,18.8091212,8.163
1081,62.2173462,73.0508587,8.416
1082,318.7677640,32.4598808,8.853
1083,155.2940623,76.7965247,11.039
1084,70.7009333,16.9217140,10.415
1085,231.0492023,26.3292546,11.611
1086,230.0920405,-18.7170218,16.603
1087,170.2704663,50.4036802,11.459
1088,317.1400644,0.1348395,14.628
1089,46.8205228,-63.3814985,14.113
1090,279.8216492,-14.0833123,10.265
1091,5.6726692,31.8074006,16.743
1092,158.2760226,53.7590788,12.131
1093,193.3907894,10.2143031,12.768
1094,250.1536592,46.4607811,15.533
1095,236.9326377,-68.0722617,15.194
1096,65.6411552,9.4490725,12.289
1097,309.3340026,-22.6441618,13.487
1098,93.6432030,-77.7290836,15.880
1099,316.9323424,45.1716855,11.487
1100,346.6957886,-25.1169484,16.421
1101,294.8462401,40.6085839,11.011
1102,120.2505711,-9.1475496,17.473
1103,97.7195662,-23.8809212,14.410
1104,72.5798287,44.0124301,11.772
1105,25.6034732,-86.4809505,9.912
1106,335.6774660,11.8656619,9.521
1107,96.9216509,76.7313534,8.290
1108,99.2084790,-40.4729704,17.114
1109,7.6749242,48.9348204,17.545
1110,116.1972526,-77.3756525,8.087
1111,332.8634390,-21.0774118,13.914
1112,280.9460641,-54.8655349,10.732
1113,284.3844252,-33.2685371,12.218
1114,146.8091593,-32.0966732,11.201
1115,30.2336395,-44.5389653,10.769
1116,48.9809305,42.3709677,13.505
1117,274.5229471,-20.3634596,15.229
1118,329.4311414,0.4573233,12.658
1119,272.7910642,-54.3752261,10.038
1120,201.7143002,-26.6047897,11.264
1121,237.2258583,-81.0622914,17.996
1122,292.1004924,30.7320455,14.692
1123,195.5815441,10.9825112,13.513
1124,285.6252989,76.1613102,10.292
1125,270.8444684,-7.1754845,16.154
1126,23.6733532,-33.4884129,15.297
1127,9.1434670,42.5930611,11.884
1128,296.2026174,-66.2082352,16.200
1129,334.7843696,12.7672048,13.959
1130,92.3705461,42.3576844,8.947
1131,123.5041889,20.0680678,13.131
1132,9.7613230,-22.8034639,9.694
1133,1.0842185,33.3418047,12.863
1134,101.9773348,-39.4589942,16.767
1135,162.6517139,-29.6449048,9.754
1136,322.4691639,55.6810857,8.099
1137,108.8547948,-9.9683592,16.429
1138,232.0531284,3.8134798,16.103
1139,256.7579993,55.7862987,12.493
1140,163.0004426,2.3267199,11.141
1141,201.3672591,-3.4758884,11.232
1142,108.1488962,-53.7320590,16.231
1143,207.5673169,3.0722117,17.442
1144,129.8608356,-14.7161983,12.732
1145,199.4276889,-15.7414219,14.058
1146,294.3116722,-86.0879275,11.772
1147,91.0643324,-27.7673685,16.780
1148,165.4878599,-13.6596647,11.596
1149,181.7095479,17.0337970,14.427
1150,329.9553794,-5.9517534,15.651
1151,156.6298678,8.6052254,15.017
1152,222.9496213,27.7522606,16.215
1153,13.9068013,17.4193735,17.295
1154,83.3786788,53.3798863,12.624
1155,85.0567723,-18.2817196,9.498
1156,79.5136938,-17.7917515,12.595
1157,87.3683400,-13.1613259,16.122
1158,27.8047877,-41.3125385,15.445
1159,128.8661556,16.4358147,15.403
1160,264.0700022,-80.3381236,11.840
1161,87.9793979,30.9584791,16.335
1162,272.9161550,-19.3960688,16.554
1163,266.5727434,-86.1202108,11.972
1164,228.0898018,-26.8681729,11.628
1165,331.8187792,-17.8478619,11.886
1166,230.5698083,-62.2312614,8.951
1167,354.8226836,-57.8854323,16.340
1168,81.8482665,44.4169496,15.138
1169,1.4676588,-0.2710110,14.462
1170,210.8982875,-40.5964393,14.621
1171,213.2131611,-19.7636248,11.106
1172,304.0192598,47.2235992,9.411
1173,345.5331595,-52.6865690,17.466
1174,300.7038997,42.8913738,12.335
1175,329.2103429,11.2641157,17.820
1176,4.8210064,36.0822889,12.429
1177,104.2503553,40.8799852,10.395
1178,132.8848097,74.6655116,14.885
1179,326.1715792,14.6108223,11.458
1180,274.6929325,7.7444891,10.028
1181,295.1366357,27.9454063,12.545
1182,178.6509600,-8.6396586,10.984
1183,316.6783571,29.7172985,11.085
1184,339.8854721,-37.1912937,10.241
1185,195.7512739,0.1296584,12.741
1186,189.4876047,-78.7272712,12.077
1187,159.3719863,39.3192865,14.385
1188,14.6147685,63.6095744,17.482
1189,350.3725532,18.6112155,16.926
1190,358.6036615,5.4948375,14.488
1191,273.6920422,-55.4617228,17.798
1192,2.6361091,-21.8805519,14.362
1193,73.3588202,-1.2263395,11.576
1194,344.1918225,-44.1962493,10.366
1195,37.3854301,-25.5772216,17.441
1196,72.7250547,35.9544509,16.078
1197,270.7674636,-31.0463173,12.230
1198,320.1370478,-70.0317870,8.974
1199,70.6114349,-62.7009195,11.214
1200,213.1976262,-52.1968116,12.801
1201,111.1480420,27.7326456,11.730
1202,81.7847142,28.3090343,12.221
1203,260.1635153,17.3450139,14.561
1204,1.8537493,3.0046696,10.806
1205,261.3197659,75.2908284,14.376
1206,322.3315413,11.3526807,13.463
1207,94.8770146,-27.1913213,8.139
1208,173.8508826,49.9223442,8.741
1209,201.7177441,74.2092382,16.352
1210,78.0561833,51.0460884,12.082
1211,177.5229280,17.0401504,12.378
1212,206.8815110,-16.5631887,9.073
1213,86.6980913,-71.3318176,15.975
1214,256.0066105,-20.6052331,17.668
1215,10.1891993,6.9911327,12.369
1216,8.6669523,-24.3486318,9.541
1217,73.6074754,29.6851214,8.970
1218,357.6359118,-60.0687914,8.632
1219,324.6120151,-73.3406395,9.304
1220,328.8924958,10.9198283,16.248
1221,262.7201684,29.4980768,13.003
1222,48.9683024,54.0537655,13.993
1223,309.2573991,38.4030222,9.848
1224,265.5571186,4.1473744,8.247
1225,57.1299904,-47.2351627,9.544
1226,77.7165484,-27.9812436,8.701
1227,208.4579172,-8.4742330,9.365
1228,223.6745961,-45.5930778,17.674
1229,233.5476852,26.3765851,13.250
1230,169.0281607,0.2633448,8.563
1231,240.0193986,-13.6173255,16.490
1232,259.2324460,46.5937234,8.809
1233,110.8880279,49.8240941,8.450
1234,59.7089269,30.8545180,9.600
1235,337.9172693,23.5469499,11.941
1236,10.2827075,-18.8289305,14.814
1237,104.8591640,-6.7450954,8.250
1238,104.0072127,-22.0685939,14.759
1239,108.4149519,-52.3533446,17.012
1240,229.3012123,-39.1121107,8.348
1241,285.2230375,-12.5845638,8.596
1242,185.2307790,-4.7370836,10.083
1243,215.9514454,37.0210309,14.472
1244,191.1614106,-57.4152102,8.118
1245,71.3016584,-75.8543026,10.728
1246,11.8672577,-41.1812504,14.481
1247,323.4680243,-49.6270169,17.467
1248,203.1069343,46.5272386,11.301
1249,191.2215154,-61.1718188,9.197
1250,121.6237556,-13.1344238,11.070
1251,306.2290027,78.8124930,15.621
1252,0.1110830,-26.0249978,15.925
1253,74.6324395,-54.7567106,9.585
1254,244.6760184,-14.5634731,13.777
1255,157.7758953,63.9772566,16.169
1256,146.5430244,5.1724425,17.580
1257,126.3695628,46.7651952,14.704
1258,187.2243681,-9.9270085,9.111
1259,327.6262101,40.0063927,8.988
1260,215.8128078,-31.8025143,10.097
1261,354.6434308,0.6222185,11.428
1262,77.2914424,-43.2867029,17.192
1263,76.7977434,-57.5412560,15.534
1264,114.1797572,-4.5162246,8.661
1265,235.5605279,1.0734989,10.571
1266,0.7327875,-0.4308315,10.336
1267,134.6219736,-3.4529096,9.093
1268,108.6366114,6.6992266,11.497
1269,60.9796844,14.2893774,8.915
1270,97.5510817,72.4778301,15.677
1271,332.0306038,10.3221579,14.087
1272,226.9224813,0.7123258,15.078
1273,44.6209950,64.0527615,15.369
1274,147.0228437,54.0203647,12.801
1275,254.9632295,-24.7410428,16.041
1276,67.0042492,26.5358350,9.506
1277,232.4679650,41.9049951,17.213
1278,79.6473506,-23.2046459,12.588
1279,85.2408118,36.3472056,14.651
1280,131.4741982,59.0131682,11.519
1281,199.0683767,18.9137861,9.519
1282,63.1687855,63.5315720,12.381
1283,176.3341402,8.7421808,13.310
1284,177.4667003,29.0372084,12.609
1285,92.0741946,3.3127085,10.414
1286,44.9726907,-7.9011028,12.517
1287,332.7599464,-7.7816828,16.747
1288,269.9148499,48.6842596,8.203
1289,347.4309957,-19.0529023,14.947
1290,84.9209224,38.3109889,17.159
1291,179.6532799,62.7195465,16.722
1292,25.2880349,10.5499562,14.668
1293,92.5150620,76.3254089,17.869
1294,49.5130010,-40.1404456,17.876
1295,8.4656183,-55.7680202,14.644
1296,168.4221321,32.5210928,14.721
1297,280.1185772,5.2827695,9.198
1298,341.2306724,59.0061700,11.479
1299,237.3112440,-34.9129890,13.220
1300,234.4988572,-67.9368851,11.338
1301,284.0389919,13.2345440,10.133
1302,139.8856246,-48.9999359,11.804
1303,280.4891698,-76.4941021,11.185
1304,339.2614704,11.2127515,11.994
1305,108.0928462,-44.0486779,8.650
1306,354.8003023,5.3459161,8.670
1307,231.8260082,52.3213288,11.726
1308,142.0822651,24.6440039,9.335
1309,201.2140953,41.2888075,10.362
1310,115.4425626,42.8929302,16.486
1311,165.4412435,-28.0352216,8.858
1312,119.9924016,-45.8406976,8.595
1313,121.0402174,-0.6025583,14.227
1314,127.8629079,-32.4219742,11.157
1315,204.2852215,-45.9902654,10.294
1316,104.1807130,33.7197793,10.295
1317,278.8576228,24.4117505,15.080
1318,73.3788251,-22.3728047,15.797
1319,155.3680856,16.7573195,9.427
1320,63.7981967,-26.4427079,17.663
1321,264.9578186,-19.2643244,13.282
1322,229.6866148,-29.1525310,9.855
1323,108.8723828,5.0680499,15.124
